Time (s);Fp1;Fp2;Sampling Rate
1.3193359375e+00;-2.5497286987e+02;-9.2331628418e+02;
1.3232421875e+00;-2.5148916626e+02;-9.4422930908e+02;
1.3261718750e+00;-2.5286108398e+02;-9.5315087891e+02;
1.3291015625e+00;-2.5526315308e+02;-9.5948553467e+02;
1.3330078125e+00;-2.6130526733e+02;-9.6466998291e+02;
1.3359375000e+00;-2.6371447754e+02;-9.2699658203e+02;
1.3398437500e+00;-2.6128256226e+02;-9.3386578369e+02;
1.3427734375e+00;-2.5585691833e+02;-9.3263269043e+02;
1.3457031250e+00;-2.4907327271e+02;-9.3546478271e+02;
1.3496093750e+00;-2.5283999634e+02;-9.4408300781e+02;
1.3525390625e+00;-2.6004678345e+02;-9.6639282227e+02;
1.3564453125e+00;-2.5660580444e+02;-9.5028796387e+02;
1.3593750000e+00;-2.6261395264e+02;-9.4240527344e+02;
1.3632812500e+00;-2.5948175049e+02;-9.2572283936e+02;
1.3662109375e+00;-2.5361204529e+02;-9.2589642334e+02;
1.3691406250e+00;-2.4729223633e+02;-9.3764508057e+02;
1.3730468750e+00;-2.5481677246e+02;-9.7203430176e+02;
1.3759765625e+00;-2.5931814575e+02;-9.5361199951e+02;
1.3798828125e+00;-2.6082800293e+02;-9.2436169434e+02;
1.3828125000e+00;-2.6201174927e+02;-9.2403344727e+02;
1.3857421875e+00;-2.6006793213e+02;-9.4652441406e+02;
1.3896484375e+00;-2.5794024658e+02;-9.4225732422e+02;
1.3925781250e+00;-2.6065484619e+02;-9.4979370117e+02;
1.3964843750e+00;-2.5870315552e+02;-9.5268792725e+02;
