Time (s);FP1;FP2;Sampling Rate
1.308594;2613.840088;23397.960938;
1.310547;2616.644043;23404.787109;
1.312500;2615.203613;23414.160156;
1.314453;2617.978027;23406.894531;
1.316406;2622.131592;23422.226563;
1.318359;2636.166016;23450.714844;
1.320313;2611.002930;23413.593750;
1.322266;2620.475342;23412.732422;
1.324219;2608.320313;23394.404297;
1.326172;2613.246826;23396.199219;
1.328125;2641.567871;23424.884766;
1.330078;2640.052734;23433.300781;
1.332031;2639.516357;23444.449219;
1.333984;2646.795410;23464.794922;
1.335938;2628.245361;23445.464844;
1.337891;2626.546143;23433.087891;
1.339844;2628.530762;23417.455078;
1.341797;2639.405762;23415.292969;
1.343750;2652.291016;23427.509766;
1.345703;2645.572754;23433.261719;
1.347656;2644.260742;23442.080078;
1.349609;2641.822754;23446.912109;
1.351563;2651.142090;23444.814453;
1.353516;2647.771484;23432.554688;
1.355469;2640.444824;23412.423828;
1.357422;2647.667480;23395.808594;
1.359375;2644.837402;23399.177734;
1.361328;2645.938477;23410.185547;
1.363281;2654.625244;23430.285156;
1.365234;2656.195557;23449.292969;
1.367188;2649.276611;23455.970703;
1.369141;2651.977295;23439.714844;
1.371094;2651.062744;23433.855469;
1.373047;2642.483154;23424.259766;
1.375000;2649.426025;23417.937500;
1.376953;2648.083252;23408.138672;
1.378906;2654.795166;23419.505859;
1.380859;2668.554199;23444.560547;
1.382813;2663.909180;23451.318359;
1.384766;2656.553955;23451.332031;
1.386719;2649.109863;23439.261719;
1.388672;2652.666748;23437.458984;
1.390625;2661.264404;23431.513672;
1.392578;2649.226074;23400.941406;
1.394531;2661.982422;23417.001953;
1.396484;2662.813965;23426.994141;
1.398438;2670.886719;23443.615234;
1.400391;2669.904785;23441.419922;
1.402344;2664.681885;23414.675781;
1.404297;2653.681152;23416.527344;
1.406250;2662.064697;23436.525391;
1.408203;2654.101563;23423.451172;
1.410156;2667.580811;23422.783203;
1.412109;2667.485596;23428.644531;
1.414063;2671.136963;23434.519531;
1.416016;2664.869629;23445.232422;
1.417969;2670.201172;23447.748047;
1.419922;2656.913818;23429.564453;
1.421875;2647.302246;23416.371094;
1.423828;2658.389404;23410.042969;
1.425781;2654.015137;23394.822266;
1.427734;2646.831543;23384.628906;
1.429688;2650.832275;23393.687500;
1.431641;2669.155273;23443.908203;
1.433594;2662.743164;23455.931641;
1.435547;2670.736328;23454.634766;
1.437500;2653.644531;23423.460938;
1.439453;2658.220703;23413.269531;
1.441406;2658.220947;23398.662109;
1.443359;2662.421143;23407.353516;
1.445313;2659.759766;23415.763672;
1.447266;2657.024170;23428.548828;
1.449219;2651.209717;23440.191406;
1.451172;2669.280518;23465.330078;
1.453125;2663.124512;23437.072266;
1.455078;2654.512695;23404.503906;
1.457031;2657.091309;23392.703125;
1.458984;2651.889648;23395.199219;
1.460938;2658.418945;23409.437500;
1.462891;2668.031982;23425.542969;
1.464844;2658.224609;23445.681641;
1.466797;2662.937256;23456.285156;
1.468750;2670.292480;23445.771484;
1.470703;2669.905518;23431.623047;
1.472656;2661.052246;23420.658203;
1.474609;2661.145020;23415.662109;
1.476563;2651.952637;23413.869141;
1.478516;2654.889648;23415.638672;
1.480469;2654.300537;23420.476563;
1.482422;2674.485596;23439.816406;
1.484375;2675.249756;23433.166016;
1.486328;2665.095215;23433.048828;
1.488281;2662.345703;23438.488281;
1.490234;2661.615967;23424.216797;
1.492188;2665.958496;23412.679688;
1.494141;2673.807373;23424.488281;
1.496094;2671.471680;23432.042969;
1.498047;2677.105957;23451.259766;
1.500000;2658.696289;23438.835938;
1.501953;2658.168213;23428.216797;
1.503906;2682.621826;23436.818359;
1.505859;2684.195801;23414.376953;
1.507813;2674.352295;23402.769531;
