Time (s);FP1;FP2;Sampling Rate
0.763672;2556.981201;23311.259766;
0.765625;2561.580811;23296.724609;
0.767578;2564.329590;23295.285156;
0.769531;2563.333984;23298.117188;
0.771484;2572.007813;23317.806641;
0.773438;2570.135986;23331.417969;
0.775391;2566.746582;23341.718750;
0.777344;2571.104004;23343.732422;
0.779297;2560.295654;23319.548828;
0.781250;2566.816162;23307.488281;
0.783203;2572.736084;23304.070313;
0.785156;2563.598633;23298.292969;
0.787109;2558.557861;23312.181641;
0.789063;2554.366943;23320.134766;
0.791016;2544.306152;23327.062500;
0.792969;2555.411621;23329.640625;
0.794922;2543.456299;23308.613281;
0.796875;2543.189453;23300.015625;
0.798828;2544.426758;23291.367188;
0.800781;2532.828369;23277.765625;
0.802734;2528.544922;23271.289063;
0.804688;2534.281738;23288.695313;
0.806641;2541.573975;23308.652344;
0.808594;2535.011475;23305.945313;
0.810547;2534.427734;23297.914063;
0.812500;2531.734619;23278.919922;
0.814453;2532.510010;23257.089844;
0.816406;2545.790283;23271.210938;
0.818359;2548.880615;23288.103516;
0.820313;2540.640625;23299.994141;
0.822266;2545.881836;23318.509766;
0.824219;2558.472168;23328.056641;
0.826172;2556.670654;23325.373047;
0.828125;2557.257324;23317.052734;
0.830078;2552.320313;23287.501953;
0.832031;2543.331787;23263.921875;
0.833984;2575.578857;23306.089844;
0.835938;2565.506836;23304.162109;
0.837891;2546.289063;23296.382813;
0.839844;2550.160645;23310.500000;
0.841797;2560.676758;23330.138672;
0.843750;2562.722900;23318.257813;
0.845703;2593.615723;23328.564453;
0.847656;2613.004883;23339.599609;
0.849609;2591.313477;23307.576172;
0.851563;2605.731689;23322.154297;
0.853516;2617.311035;23339.289063;
0.855469;2636.656738;23361.806641;
0.857422;2620.026123;23358.917969;
0.859375;2611.814697;23350.177734;
0.861328;2621.834961;23344.640625;
0.863281;2643.598877;23355.683594;
0.865234;2642.342285;23341.751953;
0.867188;2626.572998;23318.158203;
0.869141;2646.346436;23337.068359;
0.871094;2638.678955;23346.814453;
0.873047;2636.025879;23358.007813;
0.875000;2626.848389;23354.707031;
0.876953;2628.041016;23347.890625;
0.878906;2632.373047;23351.218750;
0.880859;2628.261230;23332.484375;
0.882813;2620.382568;23316.542969;
0.884766;2618.934082;23309.878906;
0.886719;2619.128906;23318.519531;
0.888672;2623.815918;23331.089844;
0.890625;2620.595459;23333.689453;
0.892578;2618.693848;23331.396484;
0.894531;2614.282715;23314.894531;
0.896484;2619.583496;23306.828125;
0.898438;2607.745850;23284.115234;
0.900391;2610.478516;23277.685547;
0.902344;2613.140381;23280.929688;
0.904297;2615.632568;23293.509766;
0.906250;2580.776123;23295.392578;
0.908203;2561.611328;23312.341797;
0.910156;2546.913330;23310.316406;
0.912109;2536.989746;23288.355469;
0.914063;2532.541504;23267.363281;
0.916016;2553.502197;23266.941406;
0.917969;2540.779297;23262.062500;
0.919922;2523.381104;23241.087891;
0.921875;2546.743896;23274.806641;
0.923828;2539.944580;23301.033203;
0.925781;2543.319580;23317.835938;
0.927734;2530.390625;23308.558594;
0.929688;2513.615479;23292.373047;
0.931641;2522.047119;23290.125000;
0.933594;2540.504883;23292.417969;
0.935547;2528.337158;23286.054688;
0.937500;2538.784180;23300.443359;
0.939453;2549.538818;23320.621094;
0.941406;2556.442871;23340.914063;
